2020-04-23 22:25:48,365 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@548e7350: startup date [Thu Apr 23 22:25:48 IST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-09-13 22:09:04,966 | INFO  | Listening for connections at: stomp://DESKTOP-79CBJ90:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-09-13 22:09:04,974 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:09:04,990 | INFO  | Listening for connections at: mqtt://DESKTOP-79CBJ90:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-09-13 22:09:05,067 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:09:05,092 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2020-09-13 22:09:05,231 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2020-09-13 22:09:05,425 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d2d99fc{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-09-13 22:09:05,613 | INFO  | Listening for connections at ws://DESKTOP-79CBJ90:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-09-13 22:09:05,628 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:09:05,630 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51970-1600015144685-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-09-13 22:09:05,635 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-09-13 22:09:07,984 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-09-13 22:09:09,106 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-09-13 22:09:09,108 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-09-13 22:09:09,372 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-09-13 22:09:10,025 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-09-13 22:09:10,248 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-09-13 22:10:09,401 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51970-1600015144685-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-09-13 22:10:09,415 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:10:09,418 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:10:09,421 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:10:09,425 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:10:09,506 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:10:09,536 | INFO  | PListStore:[D:\Software\apache-activemq-5.15.8\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2020-09-13 22:10:09,540 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-09-13 22:10:09,542 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-09-13 22:10:09,546 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-09-13 22:10:10,826 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51970-1600015144685-0:1) uptime 1 minute | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-09-13 22:10:10,830 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51970-1600015144685-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-09-13 22:10:10,832 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@243c4f91: startup date [Sun Sep 13 22:09:00 IST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2020-09-13 22:10:10,860 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
